stream_row_id,engine_id,mission_id,timestamp_s,altitude_m,ambient_temp_C,pressure_kPa,air_density_kg_m3,throttle_pct,load_pct,rpm,air_mass_flow_kg_s,fuel_flow_kg_s,torque_Nm,power_W,cht_C,egt_C,oil_temperature_C,oil_pressure_bar,vibration_rms,battery_voltage_V,alternator_current_A,injection_timing_deg,expected_rpm,expected_cht_C,expected_egt_C,physics_residual_C
15656,ENGINE_001,72,656,2544.16,28.36,33.849,0.39109,63.63,65.0,2229.24,0.02014,0.004602,231.74,54098.8,148.9,721.07,75.04,3.676,1.4925,28.036,39.47,26.396,2244.56,140.22,669.4,8.68
15657,ENGINE_001,72,657,2543.4,28.36,33.861,0.39124,63.66,63.11,2252.91,0.02036,0.004577,229.04,54036.6,154.77,705.22,76.12,3.762,1.5452,28.16,38.7,26.16,2244.52,140.2,669.37,14.57
15658,ENGINE_001,72,658,2542.63,28.35,33.873,0.3914,63.7,64.65,2251.84,0.02036,0.004583,229.04,54011.3,149.1,693.08,75.63,3.709,1.4408,28.082,39.15,26.101,2244.53,140.19,669.36,8.9
15659,ENGINE_001,72,659,2541.87,28.34,33.886,0.39155,63.73,63.02,2244.24,0.0203,0.004644,229.18,53860.8,152.63,669.62,74.8,3.78,1.5602,28.025,37.81,25.989,2244.53,140.18,669.35,12.44
15660,ENGINE_001,72,660,2541.11,28.34,33.898,0.3917,63.77,64.49,2274.48,0.02058,0.004555,227.33,54145.3,151.44,697.89,74.86,3.831,1.4635,27.988,40.67,26.224,2244.53,140.17,669.34,11.27
15661,ENGINE_001,72,661,2540.36,28.33,33.91,0.39185,63.8,64.47,2241.32,0.02029,0.004616,226.72,53214.2,151.23,696.69,75.47,3.679,1.5239,27.991,37.99,26.316,2244.53,140.16,669.33,11.06
15662,ENGINE_001,72,662,2539.6,28.32,33.923,0.392,63.84,63.37,2228.83,0.02018,0.004517,226.08,52767.8,150.99,707.94,76.03,3.59,1.6051,28.091,39.36,26.058,2244.53,140.16,669.32,10.83
15663,ENGINE_001,72,663,2538.85,28.31,33.935,0.39215,63.87,65.69,2264.84,0.02057,0.004663,232.55,55154.7,151.77,710.86,76.0,3.636,1.5554,27.856,38.86,26.358,2251.48,141.24,672.09,10.54
15664,ENGINE_001,72,664,2538.09,28.31,33.947,0.3923,63.91,61.6,2247.75,0.02037,0.004498,232.32,54684.9,152.12,685.73,76.23,3.747,1.6819,27.952,40.31,26.164,2244.54,140.14,669.3,11.98
15665,ENGINE_001,72,665,2537.34,28.3,33.959,0.39245,63.95,64.23,2233.98,0.02025,0.004544,228.51,53457.1,151.62,706.34,75.13,3.632,1.5786,27.962,38.07,26.295,2244.54,140.13,669.29,11.49
15666,ENGINE_001,72,666,2536.59,28.29,33.972,0.3926,63.98,63.36,2236.26,0.02028,0.004621,229.06,53641.6,151.79,696.16,75.65,3.694,1.5261,28.042,39.2,26.204,2244.54,140.12,669.28,11.67
15667,ENGINE_001,72,667,2535.84,28.29,33.984,0.39275,64.02,64.3,2265.52,0.02055,0.004624,226.82,53811.5,152.92,705.74,75.22,3.722,1.5566,27.941,40.27,26.249,2244.54,140.11,669.27,12.81
15668,ENGINE_001,72,668,2535.09,28.28,33.996,0.3929,64.06,62.35,2271.17,0.02061,0.004573,231.2,54987.7,152.28,699.57,74.74,3.787,1.5886,27.829,39.96,26.227,2244.55,140.1,669.26,12.18
15669,ENGINE_001,72,669,2534.35,28.28,34.008,0.39305,64.1,64.77,2252.7,0.02045,0.004542,232.37,54817.2,151.77,699.48,76.25,3.72,1.5986,27.852,40.52,26.127,2244.55,140.09,669.25,11.68
15670,ENGINE_001,72,670,2533.6,28.27,34.02,0.3932,64.14,64.88,2202.09,0.02,0.004538,231.14,53302.3,148.04,681.52,76.04,3.692,1.5313,28.013,39.67,26.16,2244.55,140.08,669.24,7.95
15671,ENGINE_001,72,671,2532.86,28.26,34.032,0.39334,64.17,63.64,2250.46,0.02045,0.004516,226.55,53390.0,150.22,679.17,75.06,3.726,1.5729,27.928,41.06,26.177,2244.55,140.08,669.23,10.15
15672,ENGINE_001,72,672,2532.12,28.26,34.044,0.39349,64.21,65.58,2236.76,0.02038,0.004647,224.63,52615.6,152.42,708.55,76.24,3.659,1.6065,28.042,41.13,26.302,2250.35,140.98,671.54,11.44
15673,ENGINE_001,72,673,2531.38,28.25,34.057,0.39364,64.25,63.6,2242.94,0.0204,0.004587,223.17,52418.1,152.19,693.18,75.35,3.73,1.5988,28.033,39.08,26.25,2244.56,140.06,669.21,12.14
15674,ENGINE_001,72,674,2530.64,28.24,34.069,0.39379,64.29,64.54,2231.45,0.0203,0.004523,228.86,53478.9,152.66,706.04,75.28,3.683,1.5443,27.925,39.96,26.326,2244.56,140.05,669.2,12.61
15675,ENGINE_001,72,675,2529.91,28.24,34.081,0.39393,64.33,65.86,2243.43,0.02048,0.004628,234.62,55120.7,154.0,691.66,75.55,3.72,1.5251,28.048,41.23,26.153,2253.21,141.4,672.65,12.6
15676,ENGINE_001,72,676,2529.17,28.23,34.093,0.39408,64.37,62.62,2239.55,0.02039,0.004545,229.77,53887.6,153.01,716.08,75.28,3.689,1.5938,28.001,38.74,26.137,2244.56,140.03,669.18,12.98
15677,ENGINE_001,72,677,2528.44,28.23,34.104,0.39422,64.41,64.65,2243.29,0.02043,0.004588,227.64,53477.4,151.71,730.24,75.88,3.695,1.6919,28.059,40.88,26.207,2244.56,140.02,669.17,11.69
15678,ENGINE_001,72,678,2527.71,28.22,34.116,0.39437,64.45,63.36,2237.78,0.02039,0.004505,226.73,53130.9,153.28,684.45,74.92,3.695,1.5781,28.091,40.03,26.141,2244.57,140.02,669.16,13.26
15679,ENGINE_001,72,679,2526.98,28.22,34.128,0.39452,64.49,64.17,2230.68,0.02033,0.004562,228.63,53406.6,152.3,702.9,75.26,3.754,1.6081,27.853,39.74,26.362,2244.57,140.01,669.15,12.29
15680,ENGINE_001,72,680,2526.25,28.21,34.14,0.39466,64.53,64.39,2237.8,0.0204,0.00457,226.84,53158.5,150.77,684.22,75.27,3.756,1.4507,28.022,40.26,26.378,2244.57,140.0,669.14,10.77
15681,ENGINE_001,72,681,2525.53,28.2,34.152,0.3948,64.57,64.63,2238.37,0.02041,0.004674,228.55,53572.5,151.64,710.55,75.04,3.683,1.5849,27.882,38.1,26.16,2244.57,139.99,669.14,11.65
15682,ENGINE_001,72,682,2524.8,28.2,34.164,0.39495,64.61,64.47,2254.48,0.02057,0.004581,229.26,54126.5,152.25,691.13,75.15,3.658,1.4995,27.977,37.57,26.179,2244.57,139.98,669.13,12.27
15683,ENGINE_001,72,683,2524.08,28.19,34.176,0.39509,64.65,64.93,2245.49,0.02049,0.004515,226.35,53225.5,149.57,699.15,75.89,3.726,1.5581,27.76,39.89,25.952,2244.58,139.98,669.12,9.59
15684,ENGINE_001,72,684,2523.36,28.19,34.187,0.39523,64.7,64.16,2231.59,0.02037,0.004604,226.61,52956.5,151.11,698.76,74.65,3.626,1.6744,27.941,38.44,26.053,2244.58,139.97,669.11,11.14
15685,ENGINE_001,72,685,2522.64,28.18,34.199,0.39538,64.74,64.39,2220.22,0.02028,0.00455,225.9,52522.2,148.98,679.26,75.94,3.615,1.6847,28.027,39.84,26.289,2244.58,139.96,669.1,9.02
15686,ENGINE_001,72,686,2521.93,28.18,34.211,0.39552,64.78,63.0,2266.14,0.0207,0.004565,227.38,53958.9,150.62,683.23,75.85,3.736,1.5623,27.938,38.59,26.093,2244.58,139.95,669.09,10.67
15687,ENGINE_001,72,687,2521.21,28.17,34.223,0.39566,64.82,64.9,2265.84,0.02071,0.004629,230.97,54803.8,152.68,693.24,75.93,3.758,1.7147,27.871,41.31,25.917,2244.58,139.95,669.08,12.73
15688,ENGINE_001,72,688,2520.5,28.17,34.234,0.3958,64.86,65.9,2257.17,0.02071,0.004671,230.41,54461.0,153.92,713.8,75.95,3.711,1.5937,27.971,40.16,26.273,2253.61,141.36,672.68,12.56
15689,ENGINE_001,72,689,2519.79,28.16,34.246,0.39594,64.91,63.5,2230.57,0.0204,0.004596,226.92,53004.7,152.28,667.05,75.34,3.673,1.6793,28.07,41.13,26.183,2244.59,139.93,669.06,12.35
15690,ENGINE_001,72,690,2519.08,28.16,34.258,0.39608,64.95,65.0,2238.45,0.02048,0.004579,232.28,54448.3,150.85,706.9,74.85,3.699,1.5524,27.904,40.87,26.219,2244.59,139.92,669.06,10.92
15691,ENGINE_001,72,691,2518.37,28.15,34.269,0.39623,64.99,64.28,2222.68,0.02034,0.004521,227.06,52850.6,153.01,688.57,75.9,3.73,1.6113,27.905,39.87,26.239,2244.59,139.92,669.05,13.09
15692,ENGINE_001,72,692,2517.67,28.15,34.281,0.39636,65.04,65.13,2267.52,0.02077,0.00458,227.94,54124.6,150.43,687.52,75.89,3.674,1.5918,27.889,39.36,26.168,2245.91,140.12,669.57,10.31
15693,ENGINE_001,72,693,2516.96,28.14,34.292,0.3965,65.08,64.66,2245.17,0.02056,0.004535,224.4,52760.0,153.43,695.26,76.06,3.709,1.5788,28.093,38.25,26.181,2244.59,139.9,669.03,13.53
15694,ENGINE_001,72,694,2516.26,28.14,34.304,0.39664,65.12,63.9,2272.5,0.02082,0.00458,222.76,53011.5,151.15,698.43,74.9,3.737,1.698,27.98,38.42,26.355,2244.6,139.89,669.02,11.25
15695,ENGINE_001,72,695,2515.57,28.13,34.315,0.39678,65.17,66.22,2254.2,0.02076,0.004639,238.56,56314.6,155.73,696.61,77.42,3.678,1.6366,27.867,37.79,26.184,2256.76,141.8,673.88,13.93
15696,ENGINE_001,72,696,2514.87,28.13,34.327,0.39692,65.21,65.97,2251.59,0.02072,0.004778,233.19,54983.1,152.2,705.96,74.94,3.782,1.6778,27.764,40.05,26.128,2254.32,141.41,672.89,10.79
15697,ENGINE_001,72,697,2514.17,28.13,34.338,0.39706,65.26,65.65,2262.79,0.02081,0.004598,230.78,54684.2,153.51,711.88,76.26,3.686,1.6511,27.919,39.91,26.433,2251.07,140.89,671.58,12.62
15698,ENGINE_001,72,698,2513.48,28.12,34.349,0.39719,65.3,61.91,2247.46,0.02062,0.004603,224.25,52778.1,152.59,704.38,76.91,3.698,1.5754,27.906,37.96,26.313,2244.6,139.87,668.99,12.72
15699,ENGINE_001,72,699,2512.79,28.12,34.361,0.39733,65.35,63.25,2287.29,0.02099,0.004542,227.64,54525.2,153.27,707.7,75.08,3.808,1.6627,28.021,36.55,26.322,2244.6,139.86,668.98,13.41
15700,ENGINE_001,72,700,2512.1,28.11,34.372,0.39747,65.39,65.28,2261.5,0.02079,0.004732,227.12,53787.1,152.71,711.9,75.47,3.704,1.7198,28.046,39.67,26.197,2247.41,140.29,670.09,12.42
15701,ENGINE_001,72,701,2511.42,28.11,34.383,0.3976,65.44,65.2,2235.25,0.02055,0.004638,233.5,54655.4,150.83,688.29,75.36,3.756,1.6834,27.974,40.31,26.242,2246.62,140.16,669.77,10.67
15702,ENGINE_001,72,702,2510.73,28.1,34.394,0.39774,65.48,64.59,2258.59,0.02075,0.004593,229.52,54285.0,149.78,698.57,74.86,3.767,1.5013,27.967,38.62,26.188,2244.61,139.84,668.96,9.94
15703,ENGINE_001,72,703,2510.05,28.1,34.406,0.39787,65.53,64.36,2214.36,0.02035,0.004509,222.91,51690.2,151.88,694.77,75.58,3.644,1.6967,28.123,38.87,26.126,2244.61,139.83,668.95,12.05
15704,ENGINE_001,72,704,2509.37,28.1,34.417,0.39801,65.57,67.46,2267.9,0.02105,0.004898,235.41,55908.3,154.58,709.64,76.51,3.704,1.7532,28.067,41.02,26.21,2269.22,143.69,678.78,10.89
15705,ENGINE_001,72,705,2508.7,28.09,34.428,0.39814,65.62,65.62,2246.23,0.02071,0.004614,230.35,54184.2,154.91,698.27,75.55,3.661,1.687,28.218,39.67,26.308,2250.82,140.8,671.42,14.11
15706,ENGINE_001,72,706,2508.02,28.09,34.439,0.39827,65.66,63.21,2258.44,0.02078,0.004549,229.66,54314.8,150.15,714.67,74.51,3.768,1.5344,28.06,40.53,26.281,2244.62,139.81,668.93,10.34
15707,ENGINE_001,72,707,2507.35,28.09,34.45,0.39841,65.71,63.54,2243.6,0.02065,0.004499,234.19,55022.9,151.79,707.23,75.43,3.677,1.5574,27.955,39.92,26.107,2244.62,139.81,668.92,11.98
15708,ENGINE_001,72,708,2506.68,28.08,34.461,0.39854,65.76,63.68,2278.13,0.02097,0.004645,232.21,55397.2,153.44,712.77,76.1,3.695,1.6047,28.07,38.54,26.53,2244.62,139.8,668.91,13.64
15709,ENGINE_001,72,709,2506.01,28.08,34.472,0.39867,65.8,69.12,2299.13,0.02152,0.005068,244.56,58880.3,158.71,715.29,77.58,3.843,1.7733,28.008,40.46,26.495,2285.82,146.27,685.38,12.44
15710,ENGINE_001,72,710,2505.35,28.08,34.483,0.3988,65.85,65.84,2239.55,0.0207,0.004619,233.31,54716.0,152.69,694.47,76.36,3.738,1.7685,27.911,40.78,26.479,2253.06,141.12,672.28,11.58
15711,ENGINE_001,72,711,2504.68,28.07,34.494,0.39893,65.9,61.37,2285.36,0.02106,0.004622,229.24,54861.4,153.47,684.97,75.31,3.775,1.6864,28.001,37.87,26.339,2244.63,139.78,668.89,13.69
15712,ENGINE_001,72,712,2504.02,28.07,34.505,0.39906,65.94,67.96,2280.4,0.02127,0.004922,237.96,56825.9,158.54,709.08,76.51,3.764,1.632,27.991,40.13,26.369,2274.27,144.44,680.74,14.11
15713,ENGINE_001,72,713,2503.37,28.07,34.516,0.39919,65.99,65.85,2224.35,0.02058,0.00475,233.25,54331.0,151.36,714.86,77.04,3.658,1.5289,28.23,40.1,26.18,2253.1,141.1,672.27,10.25
15714,ENGINE_001,72,714,2502.71,28.06,34.527,0.39932,66.04,65.49,2239.18,0.02069,0.004622,229.14,53730.8,154.36,684.32,76.0,3.712,1.6885,27.764,38.94,26.135,2249.51,140.53,670.82,13.83
15715,ENGINE_001,72,715,2502.06,28.06,34.537,0.39945,66.08,67.69,2260.01,0.02108,0.004865,240.19,56844.4,152.84,703.39,78.02,3.738,1.6808,27.766,41.0,26.51,2271.56,143.99,679.64,8.85
15716,ENGINE_001,72,716,2501.41,28.06,34.548,0.39958,66.13,64.19,2251.18,0.02078,0.004543,227.93,53731.8,151.58,686.39,75.03,3.715,1.667,27.923,39.91,26.297,2244.63,139.75,668.86,11.82
15717,ENGINE_001,72,717,2500.76,28.05,34.559,0.39971,66.18,64.88,2263.94,0.0209,0.004559,229.5,54409.6,151.77,697.63,74.49,3.706,1.6231,27.973,40.61,26.251,2244.64,139.75,668.85,12.02
15718,ENGINE_001,72,718,2500.11,28.05,34.569,0.39983,66.23,66.76,2259.4,0.02101,0.004802,233.29,55196.2,153.67,720.51,78.17,3.781,1.6133,27.984,40.66,26.32,2262.22,142.51,675.88,11.16
15719,ENGINE_001,72,719,2499.47,28.05,34.58,0.39996,66.28,67.28,2319.41,0.02162,0.004813,240.64,58449.4,158.86,705.87,77.8,3.842,1.7006,27.878,40.22,26.664,2267.41,143.32,677.95,15.55
15720,ENGINE_001,72,720,2498.83,28.04,34.591,0.40008,66.32,65.83,2229.27,0.02067,0.004674,232.34,54239.8,154.17,669.92,77.66,3.672,1.6376,27.935,41.14,26.163,2252.99,141.05,672.17,13.13
15721,ENGINE_001,72,721,2498.19,28.04,34.601,0.40021,66.37,64.27,2258.45,0.02088,0.004563,228.2,53970.7,155.44,702.51,74.26,3.751,1.6533,27.857,39.58,26.36,2244.64,139.73,668.83,15.71
15722,ENGINE_001,72,722,2497.55,28.04,34.612,0.40034,66.42,67.43,2239.11,0.02091,0.004808,239.09,56061.0,154.34,716.45,77.3,3.705,1.6588,27.939,40.27,26.376,2268.98,143.55,678.55,10.79
15723,ENGINE_001,72,723,2496.92,28.04,34.622,0.40046,66.47,66.11,2258.52,0.02099,0.004693,234.95,55568.9,154.59,693.86,76.53,3.633,1.6273,27.864,39.63,26.251,2255.78,141.47,673.27,13.13
15724,ENGINE_001,72,724,2496.29,28.04,34.632,0.40058,66.52,64.74,2265.79,0.02097,0.0046,227.26,53923.7,150.09,693.58,76.13,3.669,1.7154,27.905,40.09,26.431,2244.65,139.71,668.81,10.38
15725,ENGINE_001,72,725,2495.66,28.03,34.643,0.40071,66.56,70.11,2302.94,0.02175,0.005133,248.19,59855.2,160.18,699.73,80.12,3.794,1.6476,27.995,41.96,26.429,2295.74,147.74,689.24,12.44
15726,ENGINE_001,72,726,2495.04,28.03,34.653,0.40083,66.61,65.97,2258.67,0.02099,0.0047,235.9,55797.1,155.49,690.56,75.87,3.732,1.5767,28.061,42.19,26.307,2254.38,141.23,672.69,14.26
15727,ENGINE_001,72,727,2494.41,28.03,34.663,0.40095,66.66,66.97,2288.46,0.02136,0.004783,232.52,55722.8,152.78,710.33,76.61,3.7,1.7319,27.845,40.69,26.463,2264.33,142.79,676.66,9.99
15728,ENGINE_001,72,728,2493.79,28.03,34.674,0.40107,66.71,70.49,2281.86,0.0216,0.005291,244.94,58529.6,160.52,710.26,78.14,3.764,1.6289,27.993,41.88,26.268,2299.53,148.32,690.74,12.2
15729,ENGINE_001,72,729,2493.18,28.02,34.684,0.40119,66.76,67.31,2289.96,0.02142,0.004817,237.65,56988.6,156.09,688.01,77.18,3.774,1.6076,28.026,39.86,26.48,2267.72,143.31,678.01,12.78
15730,ENGINE_001,72,730,2492.56,28.02,34.694,0.40131,66.81,67.17,2272.06,0.02124,0.004883,241.71,57508.7,152.64,702.96,76.72,3.768,1.7333,27.984,37.89,26.468,2266.4,143.1,677.47,9.54
15731,ENGINE_001,72,731,2491.95,28.02,34.704,0.40143,66.86,67.31,2220.52,0.02078,0.004904,234.86,54611.8,156.49,709.29,78.47,3.632,1.6963,28.093,38.96,26.442,2267.8,143.32,678.02,13.17
15732,ENGINE_001,72,732,2491.34,28.02,34.714,0.40155,66.91,66.74,2268.18,0.02118,0.004799,227.75,54095.8,154.91,707.64,76.89,3.678,1.8169,28.098,39.65,26.307,2262.04,142.41,675.71,12.5
15733,ENGINE_001,72,733,2490.73,28.02,34.724,0.40167,66.96,68.91,2264.35,0.02134,0.005057,239.71,56839.5,157.21,721.66,78.25,3.655,1.7271,28.068,41.04,26.22,2283.72,145.81,684.38,11.4
15734,ENGINE_001,72,734,2490.13,28.02,34.734,0.40179,67.01,68.03,2243.68,0.02107,0.004919,231.47,54385.9,156.62,712.67,76.95,3.661,1.7192,28.151,40.66,26.477,2274.98,144.43,680.88,12.19
15735,ENGINE_001,72,735,2489.53,28.01,34.744,0.4019,67.05,69.54,2299.63,0.02173,0.005161,245.25,59060.3,160.98,715.2,77.9,3.742,1.7458,28.098,39.48,26.349,2290.05,146.79,686.9,14.19
15736,ENGINE_001,72,736,2488.93,28.01,34.754,0.40202,67.1,68.86,2302.39,0.02171,0.005039,240.18,57908.3,159.5,704.95,77.88,3.804,1.7739,28.019,40.18,26.526,2283.24,145.72,684.17,13.78
15737,ENGINE_001,72,737,2488.34,28.01,34.764,0.40214,67.15,66.58,2271.77,0.02124,0.004704,234.41,55766.0,155.68,706.8,76.28,3.681,1.6966,28.152,39.98,26.215,2260.44,142.13,675.05,13.54
15738,ENGINE_001,72,738,2487.74,28.01,34.774,0.40225,67.2,67.57,2285.42,0.02145,0.004961,232.03,55530.7,156.52,722.44,76.88,3.769,1.7549,27.79,39.36,26.252,2270.39,143.69,679.02,12.83
15739,ENGINE_001,72,739,2487.15,28.01,34.784,0.40237,67.25,65.41,2234.95,0.02081,0.004647,233.03,54539.6,150.98,703.03,76.07,3.728,1.679,27.998,40.77,26.513,2248.79,140.29,670.37,10.69
15740,ENGINE_001,72,740,2486.57,28.01,34.793,0.40248,67.3,67.55,2281.42,0.02143,0.004893,237.84,56822.5,153.74,717.14,76.87,3.743,1.5579,27.938,41.98,26.424,2270.13,143.64,678.91,10.09
15741,ENGINE_001,72,741,2485.98,28.01,34.803,0.40259,67.35,67.22,2289.36,0.02148,0.004874,236.82,56776.1,156.8,713.0,76.09,3.816,1.7834,27.922,41.34,26.452,2266.86,143.13,677.59,13.67
15742,ENGINE_001,72,742,2485.4,28.01,34.813,0.40271,67.4,67.39,2264.21,0.02126,0.004916,236.52,56080.1,155.75,690.61,77.43,3.76,1.6841,28.006,38.91,26.503,2268.54,143.39,678.26,12.36
15743,ENGINE_001,72,743,2484.83,28.0,34.822,0.40282,67.45,67.77,2263.82,0.0213,0.004886,238.75,56600.7,157.36,711.65,77.71,3.71,1.6453,27.976,39.98,26.316,2272.4,143.99,679.8,13.37
15744,ENGINE_001,72,744,2484.25,28.0,34.832,0.40293,67.5,68.39,2305.07,0.02174,0.005009,241.42,58276.4,158.39,721.01,78.06,3.732,1.6157,28.181,40.77,26.381,2278.6,144.96,682.27,13.43
15745,ENGINE_001,72,745,2483.68,28.0,34.841,0.40304,67.55,69.06,2273.11,0.0215,0.005082,243.8,58033.4,158.86,718.48,78.02,3.74,1.7834,28.029,40.82,26.68,2285.23,146.0,684.92,12.86
15746,ENGINE_001,72,746,2483.11,28.0,34.851,0.40315,67.6,68.39,2286.49,0.02158,0.004991,245.97,58894.5,158.74,718.57,78.59,3.796,1.7974,28.065,41.42,26.65,2278.59,144.95,682.26,13.79
15747,ENGINE_001,72,747,2482.54,28.0,34.86,0.40326,67.65,68.13,2299.2,0.02168,0.00497,239.41,57642.9,157.48,722.01,76.65,3.814,1.8144,27.963,40.46,26.572,2276.0,144.54,681.22,12.94
15748,ENGINE_001,72,748,2481.98,28.0,34.87,0.40337,67.7,67.2,2284.83,0.02148,0.004911,239.1,57209.1,156.28,716.57,77.54,3.761,1.7941,28.089,39.6,26.385,2266.72,143.08,677.5,13.2
15749,ENGINE_001,72,749,2481.42,28.0,34.879,0.40348,67.75,67.86,2272.82,0.02142,0.004917,233.6,55598.5,157.03,713.52,77.79,3.818,1.7964,27.917,40.84,26.43,2273.32,144.11,680.14,12.92
15750,ENGINE_001,72,750,2480.86,28.0,34.888,0.40359,67.8,70.32,2261.2,0.02153,0.005143,245.89,58224.7,160.83,726.14,79.37,3.647,1.7235,27.942,41.4,26.569,2297.92,147.97,689.97,12.85
15751,ENGINE_001,72,751,2480.31,28.0,34.897,0.40369,67.85,66.87,2249.28,0.02113,0.004794,234.65,55271.0,155.74,731.12,75.39,3.788,1.8138,28.079,40.77,26.287,2263.4,142.55,676.16,13.2
15752,ENGINE_001,72,752,2479.76,28.0,34.906,0.4038,67.9,69.9,2318.29,0.02205,0.005177,248.88,60420.5,159.79,723.02,80.16,3.725,1.7349,27.899,39.89,26.37,2293.72,147.31,688.28,12.48
15753,ENGINE_001,72,753,2479.21,28.0,34.916,0.4039,67.95,65.57,2258.28,0.02112,0.004719,231.71,54797.3,153.8,694.48,75.38,3.704,1.7789,28.15,37.93,26.461,2250.4,140.5,670.95,13.3
15754,ENGINE_001,72,754,2478.67,28.0,34.925,0.40401,68.0,67.7,2271.32,0.02142,0.00501,236.98,56366.2,159.1,722.44,77.57,3.765,1.7115,28.184,41.53,26.373,2271.68,143.84,679.46,15.26
15755,ENGINE_001,72,755,2478.12,28.0,34.934,0.40411,68.05,68.1,2278.46,0.02153,0.005027,238.18,56829.4,158.98,719.7,77.05,3.814,1.8342,28.138,40.97,26.48,2275.68,144.46,681.05,14.52
15756,ENGINE_001,72,756,2477.59,28.0,34.943,0.40422,68.1,67.92,2235.48,0.02112,0.004995,238.7,55879.0,156.72,710.38,77.18,3.755,1.7734,28.098,42.23,26.362,2273.91,144.18,680.34,12.54
15757,ENGINE_001,72,757,2477.05,28.0,34.952,0.40432,68.15,67.21,2261.72,0.02131,0.004807,235.02,55663.7,157.0,706.11,76.59,3.716,1.7792,28.029,40.83,26.36,2266.75,143.06,677.48,13.95
15758,ENGINE_001,72,758,2476.52,28.0,34.96,0.40442,68.2,68.4,2265.03,0.02145,0.004956,242.65,57555.6,158.23,706.79,77.66,3.686,1.7924,27.843,40.41,26.377,2278.66,144.92,682.24,13.3
15759,ENGINE_001,72,759,2475.99,28.0,34.969,0.40452,68.25,68.01,2294.74,0.0217,0.004948,239.51,57555.7,157.99,715.96,78.66,3.842,1.7857,27.892,41.5,26.319,2274.77,144.31,680.68,13.68
15760,ENGINE_001,72,760,2475.46,28.0,34.978,0.40462,68.3,67.8,2291.95,0.02166,0.005005,236.36,56728.4,156.98,702.51,77.49,3.774,1.8698,28.068,41.07,26.335,2272.66,143.98,679.83,13.0
15761,ENGINE_001,72,761,2474.94,28.0,34.987,0.40472,68.35,67.42,2265.83,0.02139,0.004854,232.33,55125.4,158.35,703.86,76.46,3.712,1.7523,28.142,40.69,26.421,2268.86,143.38,678.3,14.98
15762,ENGINE_001,72,762,2474.42,28.0,34.995,0.40482,68.4,64.26,2258.43,0.02112,0.004616,229.52,54282.4,152.73,689.96,75.37,3.653,1.7456,28.02,40.79,26.445,2244.71,139.58,668.64,13.15
15763,ENGINE_001,72,763,2473.9,28.0,35.004,0.40492,68.45,70.29,2307.8,0.02204,0.005227,251.16,60698.6,161.69,713.58,80.09,3.755,1.8209,28.12,42.76,26.816,2297.58,147.89,689.78,13.81
15764,ENGINE_001,72,764,2473.39,28.0,35.012,0.40502,68.5,69.62,2285.53,0.02178,0.005225,243.69,58324.1,159.5,727.21,80.9,3.718,1.7485,27.955,42.17,26.47,2290.92,146.84,687.12,12.67
15765,ENGINE_001,72,765,2472.88,28.0,35.021,0.40512,68.55,69.52,2291.01,0.02182,0.005119,244.27,58603.9,159.49,710.07,79.26,3.708,1.8102,27.969,41.78,26.699,2289.91,146.68,686.71,12.82
15766,ENGINE_001,72,766,2472.38,28.01,35.029,0.40521,68.6,67.51,2265.56,0.02142,0.004889,241.66,57332.9,155.06,711.57,76.58,3.742,1.7165,28.018,41.09,26.375,2269.81,143.52,678.67,11.54
15767,ENGINE_001,72,767,2471.87,28.01,35.038,0.40531,68.65,69.92,2289.19,0.02185,0.00517,249.82,59887.1,158.53,721.03,78.76,3.799,1.7202,27.906,41.29,26.777,2293.87,147.29,688.29,11.24
15768,ENGINE_001,72,768,2471.37,28.01,35.046,0.40541,68.7,70.13,2324.59,0.02221,0.005214,241.62,58817.8,160.73,712.76,78.5,3.879,1.7723,27.935,38.27,26.731,2296.06,147.64,689.16,13.1
15769,ENGINE_001,72,769,2470.88,28.01,35.054,0.4055,68.75,66.91,2244.33,0.02118,0.004846,235.15,55266.0,154.31,712.23,77.11,3.649,1.7745,28.0,39.68,26.591,2263.77,142.56,676.24,11.75
15770,ENGINE_001,72,770,2470.38,28.01,35.063,0.40559,68.8,65.96,2274.6,0.02139,0.004771,229.72,54718.8,153.74,707.84,75.46,3.705,1.791,28.02,40.55,26.379,2254.36,141.08,672.48,12.66
15771,ENGINE_001,72,771,2469.89,28.01,35.071,0.40569,68.85,65.33,2296.38,0.02155,0.004688,227.64,54741.3,152.28,701.12,75.54,3.729,1.7034,27.98,39.1,26.354,2248.06,140.09,669.95,12.19
15772,ENGINE_001,72,772,2469.41,28.01,35.079,0.40578,68.9,67.86,2257.88,0.0214,0.004952,235.26,55626.5,157.78,695.65,78.43,3.712,1.77,27.99,39.74,26.573,2273.32,144.06,680.06,13.72
15773,ENGINE_001,72,773,2468.92,28.01,35.087,0.40587,68.95,70.36,2292.48,0.02195,0.005299,251.21,60307.0,162.59,701.96,79.1,3.747,1.8375,28.199,41.41,26.619,2298.3,147.98,690.04,14.61
15774,ENGINE_001,72,774,2468.44,28.02,35.095,0.40596,69.0,70.53,2300.62,0.02205,0.005168,241.58,58202.4,160.75,715.87,80.49,3.812,1.8621,27.917,41.23,26.596,2300.02,148.25,690.73,12.5
15775,ENGINE_001,72,775,2467.97,28.02,35.103,0.40605,69.05,68.72,2266.33,0.02157,0.004944,235.92,55989.9,160.61,694.88,78.69,3.626,1.8537,27.867,41.5,26.583,2281.89,145.4,683.48,15.21
